450905-7,0B943B-14,7085CA-14,2AD75E-14,1A9B20-7,BAAF62-7,75A2B6-7,DF309F-7,0BF51C-7,B85D75-7,180E1A-7,82CCF5-7,3F05F3-7,40067F-21,0E1F8E-14,E9CFE0,F8FF1A,56E219,77DA77,22CBD6,4F2EAD,062CD8
chr6:73122101-73122110,17,37,45,14,14,23,41,30,10,25,90,35,30,11,40,39,12,20,25,21,37,20
chr6:73839801-73839810,8,18,20,5,27,17,37,24,7,26,59,25,29,9,32,45,4,12,16,17,26,11
chr6:74132351-74132360,21,18,43,11,29,24,58,33,11,25,91,35,44,16,43,44,5,17,10,13,28,15
chr6:74132401-74132410,15,17,46,10,21,23,60,30,11,28,101,30,45,18,40,47,4,19,15,13,23,12
chr6:74171451-74171460,24,41,74,17,50,34,108,69,14,42,111,68,68,18,91,139,19,26,28,34,61,27
chr6:74171501-74171510,30,31,64,16,39,30,95,49,13,34,81,43,66,18,73,118,12,24,24,26,48,18
chr6:74233351-74233360,16,35,44,15,33,25,84,47,14,37,72,38,42,22,70,94,7,18,19,13,24,14
chr6:74233501-74233510,23,28,46,11,35,29,97,51,10,33,70,38,47,23,66,96,11,21,19,17,28,14
chr6:74233551-74233560,22,27,42,11,35,35,103,44,11,34,76,38,44,20,71,95,10,25,23,19,32,8
chr6:74295401-74295410,10,21,24,7,21,14,77,31,11,18,58,29,37,7,42,61,7,12,12,12,22,10
chr6:74443001-74443010,10,20,21,10,19,21,51,27,13,21,73,18,35,12,48,39,8,10,15,19,33,12
chr6:75953551-75953560,32,33,54,21,61,27,152,70,14,51,110,51,74,22,103,141,15,29,29,35,40,23
chr6:75953601-75953610,22,34,60,17,55,32,125,71,18,45,114,52,80,18,100,138,10,22,23,33,48,24
chr6:75994601-75994610,51,70,73,31,98,77,200,124,25,101,175,74,114,61,151,253,29,51,53,55,90,40
chr6:75994651-75994660,51,78,84,31,96,87,201,130,32,92,183,80,115,56,167,265,29,61,53,60,98,49
chr6:79577251-79577260,28,32,48,16,52,35,149,58,18,52,97,43,59,26,78,126,13,25,15,25,29,12
chr6:79788201-79788210,49,65,108,26,93,79,262,142,43,122,224,85,122,54,187,260,43,60,57,49,101,28
chr6:79788251-79788260,50,67,126,21,83,77,254,134,42,124,244,104,128,60,181,264,40,69,61,63,93,35
chr6:79944451-79944460,60,89,109,36,119,92,279,155,39,105,302,113,179,51,198,285,30,52,55,55,128,49
chr6:80247151-80247160,52,67,73,25,80,77,288,144,44,123,193,72,112,52,193,280,22,68,68,48,68,38
chr6:80247201-80247210,50,62,68,30,87,84,298,131,34,103,198,73,112,50,192,293,25,71,70,55,69,34
chr6:80487851-80487860,25,22,31,11,34,22,79,39,11,31,98,41,42,17,53,79,7,19,23,24,48,15
chr6:80487901-80487910,21,26,31,11,36,21,70,38,14,28,88,30,38,18,53,71,10,19,15,21,44,13
chr6:80579501-80579510,23,37,55,17,45,38,99,65,18,35,141,48,47,26,79,85,14,29,29,34,50,12
chr6:80714201-80714210,54,73,117,45,131,111,297,192,45,149,305,97,162,58,238,370,36,46,71,75,106,54
chr6:80714251-80714260,63,98,155,54,137,110,307,188,64,158,360,140,167,69,244,374,39,60,91,92,145,69
chr6:80714301-80714310,55,95,137,43,115,96,279,175,56,145,346,135,154,61,228,343,43,52,97,94,145,73
chr6:80816201-80816210,61,97,117,40,106,98,284,170,43,114,317,118,129,52,223,333,34,72,91,76,123,53
chr6:80816251-80816260,67,107,132,39,112,109,297,179,45,140,355,132,144,63,245,364,34,76,100,76,137,63
chr6:80816301-80816310,71,105,137,40,100,110,286,167,38,133,347,118,142,72,235,375,31,74,104,88,135,63
chr6:80816351-80816360,62,86,101,34,113,98,271,182,40,114,271,103,127,59,225,345,33,54,78,65,116,50
chr6:82957501-82957510,69,57,83,35,75,57,174,105,41,71,192,76,105,52,141,198,27,49,33,52,87,37
chr6:83775501-83775510,24,33,43,17,50,32,149,61,16,50,101,32,81,18,92,145,12,24,42,35,42,20
chr6:83775551-83775560,28,37,72,22,45,43,139,69,18,59,137,51,98,18,106,156,16,34,41,39,62,35
chr6:83775601-83775610,20,30,61,17,31,40,116,60,16,52,151,40,68,13,93,135,15,29,36,35,62,33
chr6:83777351-83777360,44,70,97,18,98,82,202,140,43,85,253,82,128,34,136,216,34,36,70,50,88,38
chr6:83777401-83777410,45,65,96,22,104,96,254,155,49,108,280,83,126,40,173,265,36,49,58,52,85,43
chr6:83777451-83777460,41,54,67,26,106,76,218,119,35,95,212,58,116,35,152,252,27,40,50,38,53,30
chr6:83903001-83903010,46,48,68,23,89,50,180,85,20,79,179,71,84,50,126,212,21,30,51,43,71,27
chr6:83903051-83903060,54,58,76,23,90,62,160,80,18,76,179,78,86,49,133,231,25,38,44,43,72,20
chr6:83925051-83925060,10,9,12,7,20,15,45,22,11,8,45,12,26,9,41,29,0,11,11,9,22,10
chr6:84569301-84569310,35,47,75,17,61,57,131,72,32,64,184,79,82,26,107,167,17,30,34,41,92,31
chr6:84569351-84569360,34,51,84,21,69,56,156,90,41,60,185,87,93,32,96,170,20,37,31,37,71,29
chr6:84569401-84569410,32,44,72,26,72,59,186,93,31,64,175,74,89,29,109,172,16,33,32,34,61,30
chr6:84937401-84937410,45,37,63,28,66,64,156,84,19,72,143,47,98,36,138,191,17,37,42,27,38,23
chr6:84937451-84937460,47,42,65,26,67,69,180,88,18,82,135,48,94,41,145,195,21,41,37,25,41,25
chr6:84937501-84937510,48,38,64,23,64,65,170,86,16,78,124,45,82,42,135,194,22,38,35,24,38,24
chr6:84937551-84937560,48,38,64,24,66,63,171,86,16,78,125,44,82,42,138,192,22,37,34,24,41,24
chr6:84937601-84937610,51,43,77,28,79,64,187,96,20,83,157,59,100,50,151,214,23,37,42,32,44,29
chr6:84937651-84937660,41,39,80,32,89,55,181,84,17,65,145,73,92,46,144,199,24,32,39,40,57,33
chr6:86388501-86388510,45,54,133,26,57,59,158,93,23,78,213,92,96,44,154,170,20,63,51,69,95,57
chr6:86388551-86388560,52,58,118,24,53,58,150,89,26,79,212,97,94,56,135,164,27,62,53,57,90,58
chr6:86388601-86388610,64,57,141,29,55,58,146,75,28,89,203,106,85,51,125,179,32,60,67,52,89,51
chr6:87862001-87862010,21,29,44,11,30,27,125,44,10,32,59,34,53,19,77,83,5,23,20,19,35,10
chr6:88032251-88032260,31,35,63,13,48,28,106,60,16,43,92,52,66,28,96,91,15,23,21,26,50,26
chr6:88032301-88032310,24,27,49,10,52,32,112,58,17,48,75,48,68,24,86,108,13,21,20,19,36,18
chr6:88102951-88102960,16,9,21,1,10,8,34,17,5,11,29,17,18,10,34,30,5,10,14,12,21,9
chr6:88117951-88117960,28,17,39,11,31,19,102,67,15,49,76,24,53,30,89,109,19,30,28,13,38,12
chr6:88118001-88118010,29,22,33,12,27,19,89,58,18,41,67,23,49,31,95,102,18,25,26,14,33,14
chr6:88118101-88118110,27,14,35,13,27,20,79,56,18,40,70,23,50,31,98,108,15,24,31,16,37,13
chr6:88182651-88182660,47,46,69,19,55,56,192,96,16,62,157,56,85,23,149,199,26,39,45,34,59,26
chr6:88182701-88182710,40,34,62,15,58,57,187,98,17,57,146,43,79,23,130,217,24,28,43,36,46,23
chr6:88299701-88299710,31,46,46,16,49,39,126,80,18,56,147,44,76,23,109,183,21,36,35,30,45,27
chr6:88299751-88299760,35,54,78,16,63,53,148,86,23,63,184,76,91,34,133,189,20,40,44,41,63,29
chr6:88299801-88299810,45,53,91,19,70,50,163,110,30,71,190,83,103,34,137,200,25,38,43,44,74,33
chr6:88466801-88466810,18,15,28,5,11,21,30,10,8,21,32,20,13,14,33,39,14,8,11,16,18,7
chr6:89673351-89673360,32,47,69,15,43,52,134,64,23,56,104,55,58,29,90,132,24,37,50,33,60,25
chr6:89673401-89673410,32,53,71,15,38,61,128,62,27,63,130,67,64,34,93,139,25,43,55,49,80,23
chr6:89673451-89673460,37,49,84,13,43,45,126,56,29,64,148,76,77,42,99,136,25,54,47,54,81,28
chr6:90062501-90062510,50,34,62,18,69,46,101,55,21,56,101,54,76,25,93,124,27,44,28,28,58,24
chr6:90062551-90062560,54,30,65,19,59,52,97,56,25,56,98,59,82,26,97,143,27,43,26,37,58,33
chr6:90081951-90081960,17,18,40,11,37,23,62,32,10,25,75,30,30,7,58,52,5,10,20,27,32,20
chr6:90085401-90085410,14,24,47,10,31,25,54,49,14,39,78,46,39,26,62,65,8,16,18,15,32,12
chr6:90085451-90085460,13,23,47,9,31,30,66,56,14,40,90,55,45,31,65,75,8,20,22,16,28,10
chr6:90085501-90085510,14,21,42,7,30,31,50,52,14,37,79,49,49,26,61,79,10,18,17,12,32,9
chr6:90348251-90348260,36,58,76,16,65,45,145,75,34,68,144,59,90,39,135,142,17,39,41,44,58,27
chr6:90348301-90348310,43,50,72,18,70,48,148,83,33,67,137,54,95,46,134,161,22,40,41,40,49,25
chr6:90348351-90348360,44,49,76,20,65,45,144,84,30,69,131,56,92,46,132,157,22,38,37,41,44,23
chr6:90348401-90348410,42,49,78,20,66,43,146,87,31,68,131,54,93,44,134,156,23,38,36,46,48,23
chr6:90348451-90348460,46,43,89,22,61,48,150,96,29,71,132,53,83,42,115,155,25,38,40,52,50,24
chr6:90348501-90348510,39,41,77,16,53,41,137,81,22,58,116,50,74,42,101,142,21,31,34,39,60,24
chr6:90539401-90539410,61,86,139,24,66,72,155,99,54,104,221,99,99,54,141,198,42,50,62,77,118,53
chr6:90539451-90539460,64,77,114,19,73,68,173,98,47,98,196,88,91,44,128,181,33,47,74,65,89,48
chr6:90539501-90539510,81,87,136,25,84,79,200,117,45,114,227,96,104,51,149,225,36,53,88,79,112,61
chr6:90539551-90539560,75,72,121,20,71,76,190,106,32,81,195,92,83,43,135,213,31,48,74,76,100,51
chr6:90984301-90984310,15,31,53,16,45,22,118,67,15,40,122,49,45,18,76,109,6,18,29,28,52,21
chr6:90984351-90984360,11,24,52,14,51,17,112,64,14,38,97,51,39,21,78,101,9,13,25,28,41,15
chr6:91060601-91060610,26,19,24,12,12,24,43,38,12,27,48,32,36,14,50,69,10,12,20,22,30,12
chr6:96947801-96947810,5,13,14,4,27,10,24,28,5,12,37,16,15,4,23,31,3,8,10,6,11,3
chr6:96947851-96947860,6,16,17,5,34,13,35,35,7,14,40,12,21,5,23,44,5,10,9,9,13,4
chr6:96947901-96947910,5,19,17,5,34,17,44,37,7,11,47,16,28,6,32,54,5,12,8,13,15,8
chr6:96969651-96969660,73,103,133,46,130,104,280,193,58,119,382,141,176,70,250,379,52,54,74,89,145,63
chr6:96969701-96969710,61,92,122,39,119,118,306,202,58,111,334,118,190,68,262,375,48,51,65,62,114,48
chr6:97345701-97345710,48,58,63,28,106,78,214,104,34,95,188,53,103,50,183,241,27,58,50,42,48,43
chr6:97345751-97345760,52,65,86,29,109,90,221,108,38,92,213,74,105,58,187,256,27,55,66,49,67,56
chr6:97345801-97345810,55,64,90,36,107,90,217,116,32,99,229,74,105,51,177,238,25,59,58,62,72,51
chr6:97731101-97731110,49,63,88,24,108,51,185,93,32,93,190,76,126,42,156,217,25,49,46,58,68,26
chr6:97731151-97731160,50,64,88,21,93,52,181,92,30,78,197,86,119,43,152,187,21,43,55,59,80,27
chr6:97731201-97731210,44,61,89,26,82,52,172,83,31,78,192,70,104,37,125,171,21,43,52,48,69,22
chr6:97842201-97842210,4,12,15,3,18,14,24,17,6,11,42,16,18,4,25,25,6,8,10,9,24,10
chr6:99395801-99395810,90,65,86,28,79,61,144,85,36,90,204,69,93,46,131,185,25,64,55,58,65,40
chr6:99968951-99968960,33,27,30,22,52,37,124,70,18,43,65,24,83,31,106,171,20,39,26,27,37,17
chr6:100016551-100016560,37,38,44,17,48,44,137,69,25,52,112,52,67,31,104,159,11,28,22,36,56,21
chr6:100016601-100016610,38,37,56,15,52,58,140,73,27,54,113,46,68,31,100,155,10,24,28,38,45,21
chr6:100016651-100016660,33,32,61,15,51,62,157,73,26,58,115,53,74,34,98,156,12,28,28,35,44,26
chr6:101329201-101329210,68,81,83,29,108,75,243,132,42,105,183,65,135,55,197,291,18,50,46,35,77,31
chr6:101329251-101329260,68,75,84,24,92,67,217,132,43,105,196,73,127,55,179,288,17,43,49,37,83,37
chr6:104973751-104973760,16,18,24,4,22,11,33,17,10,21,55,21,26,8,44,34,7,5,16,11,21,10
chr6:105237851-105237860,10,15,10,5,26,14,63,20,9,12,58,14,26,7,27,71,5,12,10,15,12,7
chr6:105237901-105237910,6,13,11,4,28,21,50,25,6,10,71,12,22,11,23,55,4,12,6,17,11,7
chr6:105307601-105307610,39,52,67,13,73,56,202,115,38,96,148,45,112,35,142,241,33,45,34,33,45,22
chr6:105307651-105307660,39,51,66,12,81,53,200,109,37,95,153,46,111,34,140,235,35,50,33,31,51,23
chr6:105307701-105307710,47,57,69,17,90,52,213,118,38,95,158,47,114,30,143,248,37,49,35,31,54,23
chr6:105307751-105307760,53,59,74,23,88,62,224,123,36,96,180,54,127,36,146,265,40,52,42,34,63,37
chr6:105307801-105307810,44,58,73,17,85,66,200,103,33,75,183,67,99,36,134,235,37,45,38,36,75,44
chr6:106440451-106440460,15,32,58,16,30,24,98,66,12,40,89,44,65,26,65,108,6,23,31,31,49,13
chr6:106440501-106440510,13,27,64,19,26,25,97,61,13,36,78,39,54,22,62,106,6,17,23,30,40,19
chr6:106565601-106565610,9,10,18,1,29,13,61,38,10,15,58,22,34,1,57,72,3,8,12,13,17,9
chr6:106773601-106773610,39,40,94,16,54,57,116,96,26,77,133,74,61,37,113,152,19,34,46,50,72,25
chr6:106773651-106773660,37,55,119,14,54,62,134,85,27,87,176,84,53,39,103,152,23,40,51,67,83,27
chr6:106773701-106773710,31,42,94,18,54,51,110,71,21,69,155,79,50,41,87,133,24,36,40,59,81,25
chr6:106973151-106973160,5,13,14,3,14,10,56,22,3,11,26,7,19,4,30,39,4,3,9,8,12,5
chr6:107077351-107077360,36,27,63,14,34,33,94,48,11,43,76,46,49,21,69,88,7,28,18,27,28,22
chr6:107077401-107077410,35,35,65,12,31,35,89,40,14,52,82,55,49,25,62,90,6,27,24,30,41,22
chr6:107349351-107349360,38,52,94,14,46,47,116,74,23,69,134,68,72,35,95,112,17,35,30,48,64,34
chr6:107349401-107349410,38,49,98,18,47,48,122,87,29,70,140,77,82,33,94,125,12,34,39,44,59,34
chr6:107349451-107349460,37,38,77,13,52,52,125,84,29,69,140,66,81,41,97,135,17,35,44,34,57,27
chr6:107780801-107780810,70,61,112,30,66,76,144,104,40,88,232,87,98,51,135,191,30,46,61,44,92,46
chr6:107780851-107780860,72,70,107,33,81,77,144,96,42,97,226,87,86,53,132,200,27,48,52,48,77,39
chr6:108279451-108279460,57,69,119,17,42,62,131,77,27,74,166,71,58,43,87,142,25,46,45,57,76,43
chr6:108279501-108279510,53,73,115,26,45,68,112,58,26,62,181,74,62,39,71,125,28,43,59,73,93,55
chr6:108395901-108395910,26,50,94,21,49,37,132,67,17,51,103,47,74,29,83,151,12,31,35,28,55,36
chr6:108395951-108395960,31,56,116,27,44,29,155,79,20,63,119,55,78,45,90,142,13,36,49,27,70,38
chr6:108396001-108396010,27,45,98,24,42,37,131,68,27,68,125,70,67,54,89,142,13,36,42,33,86,35
chr6:108582401-108582410,46,56,79,25,56,45,151,97,29,79,144,66,101,34,111,172,24,43,53,35,61,33
chr6:108582451-108582460,41,55,74,27,51,50,161,99,26,83,154,67,93,34,105,180,25,34,55,30,56,32
chr6:108616051-108616060,42,37,53,17,40,45,113,47,19,47,116,38,55,26,85,118,10,41,35,50,42,18
chr6:108616101-108616110,37,38,46,15,41,37,110,69,14,58,113,36,64,22,77,113,9,36,22,44,41,12
chr6:109156601-109156610,9,10,26,3,19,11,34,20,4,16,35,19,17,12,27,28,4,10,8,21,28,13
chr6:109169551-109169560,36,32,43,10,29,28,70,55,18,47,86,34,61,32,62,107,18,32,29,31,49,17
chr6:109169601-109169610,40,28,46,6,30,33,74,56,17,44,74,30,68,28,68,107,13,31,30,27,50,14
chr6:109169651-109169660,37,32,49,7,42,29,92,59,21,45,82,38,63,29,74,109,15,36,19,28,46,17
chr6:109330801-109330810,24,50,66,13,42,27,105,62,21,46,102,52,56,35,68,116,17,38,39,35,61,19
chr6:109330851-109330860,19,39,53,12,55,25,102,60,19,43,110,47,51,29,73,116,18,32,36,26,54,13
chr6:111003751-111003760,17,14,24,8,11,14,52,23,8,14,54,21,29,11,36,32,3,6,14,15,24,5
chr6:111195901-111195910,53,72,90,25,58,67,171,95,31,86,177,110,96,51,117,164,22,55,71,59,90,44
chr6:111279851-111279860,21,27,60,19,50,28,141,80,12,52,120,45,60,30,72,109,17,26,45,31,47,17
chr6:111279901-111279910,22,41,63,25,56,41,141,89,17,51,137,58,69,32,88,124,19,29,46,35,60,14
chr6:111303201-111303210,17,36,70,14,33,27,111,54,17,44,91,50,39,19,66,135,9,15,23,30,43,18
chr6:111303251-111303260,19,29,56,12,35,28,111,56,19,43,94,48,41,23,71,126,12,14,25,25,34,13
chr6:111580401-111580410,52,77,108,20,59,64,159,96,29,66,178,99,73,50,120,171,20,42,68,74,109,43
chr6:111580451-111580460,50,83,120,20,78,68,178,105,27,79,204,91,100,53,137,200,21,48,73,81,117,39
chr6:111580501-111580510,47,63,119,20,75,71,155,91,27,78,178,81,87,44,129,194,19,44,60,61,100,34
chr6:111580551-111580560,44,61,119,17,76,65,159,89,26,76,181,78,74,40,124,190,20,43,50,47,92,29
chr6:112072501-112072510,9,14,26,6,27,21,50,35,8,26,53,24,24,13,64,41,11,5,15,16,11,5
chr6:112194701-112194710,49,60,151,32,63,69,179,110,36,84,179,106,100,52,121,184,33,47,61,83,85,52
chr6:112408701-112408710,44,41,85,17,43,69,137,75,26,72,142,81,91,40,110,141,29,41,43,44,76,28
chr6:112408751-112408760,43,47,100,15,42,60,138,74,25,60,160,89,83,47,105,142,31,40,47,41,84,27
chr6:112408801-112408810,41,41,101,20,53,51,135,60,23,52,149,85,84,40,102,134,30,40,51,37,77,26
chr6:116421951-116421960,61,72,63,32,100,67,240,130,48,79,237,91,124,53,155,260,24,59,60,40,83,33
chr6:116422001-116422010,65,70,60,33,107,61,253,136,51,87,228,78,137,53,173,276,24,53,56,40,65,32
chr6:116422151-116422160,77,73,48,30,111,74,273,139,49,99,215,63,146,62,167,308,21,54,53,35,62,22
chr6:116575251-116575260,46,58,90,33,74,74,226,132,29,77,199,68,120,43,183,229,27,43,53,48,71,33
chr6:116575301-116575310,39,59,78,19,69,57,176,115,18,59,182,68,89,30,134,189,18,26,47,46,65,25
chr6:116853351-116853360,11,24,19,5,17,12,40,26,10,12,48,27,14,8,34,40,3,14,15,14,28,18
chr6:116882751-116882760,12,10,10,1,11,9,26,16,7,11,40,22,14,2,30,43,7,7,15,16,27,6
chr6:116892401-116892410,72,117,167,40,150,115,329,213,48,138,352,130,177,63,240,386,46,67,79,86,128,69
chr6:116892451-116892460,99,105,171,37,131,119,345,211,57,156,371,149,176,86,237,387,44,68,101,88,122,72
chr6:116892501-116892510,92,119,156,43,126,124,351,211,55,145,358,137,172,84,233,415,42,81,96,98,144,65
chr6:116892551-116892560,89,110,167,37,127,101,344,212,58,138,350,154,171,90,232,393,49,82,88,101,148,66
chr6:116989751-116989760,28,34,26,6,49,41,106,82,16,40,118,35,69,36,100,150,11,24,21,17,27,20
chr6:116989801-116989810,26,32,23,6,50,38,108,74,18,41,112,30,69,35,92,145,12,26,24,18,22,15
chr6:116989901-116989910,27,34,29,6,47,39,113,76,16,38,119,34,72,32,94,147,11,28,27,16,30,14
chr6:116989951-116989960,26,39,36,15,48,47,135,79,24,41,123,43,70,25,104,150,10,28,32,36,53,20
chr6:117002201-117002210,34,76,87,30,100,70,233,119,35,80,273,96,133,33,174,271,28,44,46,56,81,28
chr6:117002251-117002260,42,85,104,40,112,74,280,136,36,93,305,117,144,41,207,295,32,61,71,61,104,44
chr6:117002301-117002310,28,71,70,33,86,55,229,111,28,83,253,74,109,32,162,245,29,53,59,54,76,35
chr6:117923651-117923660,44,70,112,27,93,77,231,127,39,77,276,80,145,42,180,239,20,46,52,53,103,54
chr6:117923751-117923760,47,78,113,40,95,84,224,130,42,100,285,89,143,46,197,248,32,61,60,69,95,68
chr6:117926551-117926560,7,16,15,6,17,12,56,25,11,24,44,20,17,1,47,49,2,10,16,9,11,2
chr6:117996551-117996560,63,81,144,40,133,99,302,170,40,118,320,128,149,71,231,321,32,84,77,82,122,57
chr6:117996601-117996610,64,93,133,39,119,91,260,162,40,117,311,122,134,68,228,287,38,86,80,81,107,46
chr6:117996651-117996660,56,83,111,39,94,88,239,129,40,91,259,88,116,44,190,263,37,70,46,60,73,42
chr6:118880251-118880260,9,8,19,8,24,9,66,39,4,18,64,14,20,9,50,53,5,9,9,7,22,10
chr6:118886651-118886660,4,14,15,10,19,14,40,20,8,9,32,15,14,5,38,39,3,7,13,8,19,6
chr6:119031301-119031310,24,37,34,22,53,18,148,84,13,35,135,51,65,32,99,138,15,15,28,21,46,23
chr6:119118001-119118010,7,9,18,3,11,9,21,18,7,5,31,10,9,3,13,15,1,6,3,2,12,3
chr6:119121851-119121860,10,13,36,3,22,23,38,33,8,16,67,17,32,10,42,50,6,9,16,7,24,9
chr6:119131751-119131760,13,30,42,6,36,16,92,40,10,26,96,30,33,10,71,64,8,10,17,21,30,14
chr6:119131801-119131810,14,29,35,7,33,20,85,39,7,18,90,22,33,12,47,51,5,13,12,24,31,9
chr6:119256251-119256260,74,74,88,33,83,77,205,117,49,106,202,96,111,58,163,246,27,62,52,65,82,39
chr6:119558601-119558610,66,71,109,42,77,151,118,107,44,77,130,67,135,22,95,155,22,50,76,130,79,63
chr6:119558651-119558660,35,48,62,25,47,107,76,82,31,52,78,42,89,20,81,94,15,28,50,94,53,40
chr6:119644051-119644060,9,11,9,7,27,21,61,40,9,18,81,27,41,3,70,60,3,8,15,14,24,7
chr6:120583501-120583510,27,11,10,6,16,22,24,15,11,23,11,6,21,10,18,12,3,5,6,11,12,6
chr6:121655701-121655710,44,63,73,28,97,43,225,139,24,85,193,78,135,48,174,248,22,33,50,40,71,26
chr6:121655751-121655760,48,54,67,24,95,45,242,125,22,82,181,66,123,46,173,251,21,36,40,41,49,25
chr6:121655801-121655810,40,60,63,22,93,47,239,119,23,81,177,61,121,48,171,246,20,41,38,29,50,28
chr6:121655851-121655860,36,57,62,22,93,46,237,118,21,78,176,58,115,49,169,244,20,33,39,31,47,27
chr6:121655901-121655910,44,65,67,25,99,50,245,114,20,80,194,59,108,44,182,244,21,27,45,29,53,31
chr6:121655951-121655960,47,71,73,20,103,52,232,119,27,72,214,63,114,37,183,247,20,28,37,41,58,29
chr6:121972751-121972760,10,10,4,4,21,8,63,30,12,23,51,10,15,4,42,55,2,4,12,9,8,3
chr6:122702851-122702860,8,10,16,8,30,10,60,25,3,13,61,24,21,10,31,55,5,6,22,14,18,5
chr6:122720651-122720660,67,110,160,56,100,92,291,148,48,106,367,155,141,77,223,300,36,93,77,87,164,63
chr6:122720701-122720710,64,87,154,45,85,86,235,138,37,103,323,131,127,60,194,269,32,84,65,80,135,47
chr6:122792951-122792960,33,45,72,21,67,57,207,72,21,64,166,62,96,44,128,176,19,47,35,25,60,25
chr6:122793001-122793010,41,54,93,17,71,59,187,96,28,70,206,76,109,43,138,208,22,47,49,52,84,34
chr6:122813251-122813260,18,14,29,6,21,19,65,33,7,12,72,24,27,11,58,61,8,5,15,19,19,6
chr6:126277851-126277860,54,56,100,20,77,63,203,133,22,76,199,84,106,45,179,242,25,32,49,36,74,42
chr6:126277901-126277910,48,55,82,28,82,69,215,145,26,90,205,88,112,39,164,274,24,45,57,56,74,44
chr6:126277951-126277960,40,51,77,30,100,82,243,156,33,91,200,87,122,41,179,304,21,46,49,54,75,37
chr6:126307651-126307660,21,24,38,8,56,22,113,71,12,43,79,28,68,9,80,131,8,11,29,22,41,15
chr6:126307701-126307710,22,25,44,15,54,20,124,77,12,48,84,27,73,12,89,133,9,17,34,24,50,15
chr6:126317301-126317310,9,19,36,10,19,24,55,31,18,30,79,21,31,15,41,49,9,17,12,19,24,11
chr6:126661201-126661210,27,27,66,4,38,19,91,37,8,32,93,45,58,20,55,96,11,29,27,28,64,26
chr6:127624001-127624010,5,20,12,3,19,9,26,23,3,15,46,28,30,13,31,34,4,5,10,12,19,8
chr6:127624051-127624060,6,17,18,5,11,16,29,21,5,11,65,34,21,8,33,38,8,8,8,12,23,13
chr6:127741801-127741810,11,6,26,2,20,22,31,21,13,15,45,20,35,12,34,50,5,7,13,11,18,5
chr6:128255801-128255810,8,17,19,2,25,13,108,53,6,12,84,14,30,6,45,66,4,5,15,10,19,9
chr6:128293251-128293260,21,27,24,12,36,18,143,61,22,20,114,27,46,14,71,99,15,17,15,20,30,12
chr6:128293301-128293310,21,21,24,14,45,23,142,68,29,27,115,36,51,14,68,105,17,19,19,18,30,15
chr6:128293351-128293360,19,21,18,13,40,27,130,67,27,21,107,34,50,15,64,101,16,16,16,24,24,10
chr6:129811801-129811810,30,28,40,7,66,37,142,78,23,44,154,51,72,25,95,105,14,25,30,30,52,11
chr6:129811851-129811860,36,27,29,5,56,31,141,73,17,41,115,41,60,26,92,93,14,16,26,23,37,10
chr6:129919601-129919610,9,17,20,5,17,9,35,15,2,7,57,19,13,3,37,36,3,6,19,13,23,8
chr6:129993101-129993110,30,27,32,3,33,38,66,62,17,29,106,43,39,20,56,64,14,15,19,27,36,12
chr6:129993151-129993160,32,26,35,6,29,36,64,51,16,34,104,43,49,22,66,69,19,17,16,28,44,8
chr6:130005301-130005310,24,21,20,4,19,18,41,32,6,17,54,21,38,11,41,73,8,19,13,13,36,14
chr6:130031401-130031410,23,19,21,12,43,24,102,48,13,50,73,27,58,21,62,114,12,20,26,19,32,13
chr6:130069651-130069660,11,34,21,11,31,22,52,40,4,21,64,27,47,11,55,47,5,7,10,9,15,6
chr6:130339701-130339710,34,37,39,17,60,25,142,91,18,36,112,51,66,28,96,123,9,23,22,27,40,15
chr6:130453501-130453510,15,38,46,13,51,35,173,88,11,44,161,40,49,19,92,119,5,17,17,32,39,13
chr6:130453551-130453560,12,41,49,17,52,33,169,86,11,43,181,35,55,20,93,118,5,19,22,33,45,16
chr6:130536851-130536860,11,13,17,7,23,12,54,31,8,9,51,21,29,5,28,54,8,8,17,7,25,7
chr6:130835051-130835060,16,22,13,8,25,26,106,52,15,35,70,32,37,8,58,46,6,6,16,19,15,8
chr6:130897251-130897260,16,13,12,7,25,14,76,34,7,22,66,17,33,11,42,63,7,6,13,15,16,9
chr6:131206701-131206710,14,14,20,10,21,14,35,20,13,19,30,15,22,21,25,27,7,10,7,16,16,8
chr6:131521001-131521010,32,49,66,25,63,49,152,100,23,70,179,65,63,31,133,141,18,30,38,34,70,15
chr6:131521051-131521060,32,50,78,23,78,59,185,119,31,70,218,79,84,27,148,167,20,30,45,41,72,20
chr6:131521101-131521110,28,45,55,20,73,61,175,103,25,66,185,64,95,28,145,141,18,24,35,35,53,23
chr6:131602801-131602810,20,36,32,10,45,35,148,61,12,44,130,33,49,24,79,95,10,16,31,25,42,12
chr6:131602851-131602860,23,40,40,8,40,32,135,58,20,42,124,32,41,22,69,99,8,17,26,23,40,15
chr6:131949401-131949410,34,44,74,19,58,35,154,111,14,51,122,55,81,23,129,176,19,32,40,46,73,25
chr6:131949451-131949460,42,58,74,27,73,50,179,111,23,68,184,81,104,29,154,202,21,42,58,54,91,35
chr6:131949501-131949510,29,59,72,18,73,51,172,101,21,63,176,61,103,37,135,191,18,31,59,55,88,25
chr6:132600851-132600860,8,20,30,14,16,17,43,30,14,17,78,15,27,7,36,54,8,13,15,25,20,8
chr6:132600901-132600910,11,19,28,11,17,16,40,35,14,14,75,17,23,7,34,57,7,11,13,27,22,8
